plate,O_time,O_lon,O_lat,D_time,D_lon,D_lat,CHK_time,time_minus
BN2601,20150427063437,116.499833,39.970392,20150427065254,116.490932,39.952627,2015/6/10 3:40:00,2
BN2601,20150429070202,116.491253,39.963192,20150429072028,116.460677,39.903457,2015/6/10 3:40:00,3
BN2601,20150430183853,116.498667,40.000263,20150430191249,116.462367,39.93251,2015/6/10 3:40:00,4
BN2601,20150501191734,116.529797,39.975662,20150501193645,116.541232,39.958945,2015/6/10 3:40:00,4
BN2601,20150503233136,116.34751,39.867128,20150503233922,116.333698,39.856625,2015/6/10 3:40:00,31
BN2601,20150505070904,116.378717,39.885017,20150505080108,116.431165,39.920653,2015/6/10 3:40:00,3
BN2601,20150506061435,116.530545,39.996947,20150506065344,116.474182,39.977468,2015/6/10 3:40:00,19
BN2601,20150507182316,116.487868,39.975185,20150507185239,116.495935,39.926318,2015/6/10 3:40:00,2
BN2601,20150509080651,116.509065,39.974748,20150509085251,116.317392,39.896007,2015/6/10 3:40:00,3
BN2601,20150510213922,116.494502,39.996248,20150510214609,116.483857,39.986642,2015/6/10 3:40:00,17
BN2601,20150511063331,116.40212,39.967548,20150511064930,116.346733,39.966365,2015/6/10 3:40:00,2
BN2601,20150513190730,116.502102,39.987027,20150513191708,116.484302,39.975342,2015/6/10 3:40:00,4
BN2601,20150514122049,116.498245,39.970518,20150514123216,116.474103,39.975497,2015/6/10 3:40:00,8
BN2601,20150515181159,116.507252,39.984483,20150515182558,116.48424,39.964835,2015/6/10 3:40:00,4
BN2601,20150516094802,116.41747,39.987787,20150516101908,116.417493,40.027087,2015/6/10 3:40:00,4
BN2601,20150518082226,116.428625,39.939805,20150518090337,116.351442,39.919535,2015/6/10 3:40:00,6
BN2601,20150519070546,116.475965,39.921628,20150519074535,116.438232,39.93708,2015/6/10 3:40:00,3
BN2601,20150520182254,116.498335,40.000402,20150520185341,116.413992,39.947833,2015/6/10 3:40:00,10
BN2601,20150521064222,116.3744,39.9684,20150521065421,116.373623,39.982082,2015/6/10 3:40:00,2
BN2601,20150523124511,116.488988,39.96168,20150523130628,116.519378,39.940407,2015/6/10 3:40:00,2
BN2601,20150525133821,116.454967,39.939972,20150525134730,116.459738,39.946123,2015/6/10 3:40:00,3
BN2601,20150526065519,116.45489,39.995767,20150526072838,116.403002,39.967782,2015/6/10 3:40:00,5
BN2601,20150527064125,116.487975,39.955547,20150527065117,116.483405,39.917082,2015/6/10 3:40:00,2
BN2601,20150528064536,116.504335,39.988515,20150528070239,116.500927,39.986785,2015/6/10 3:40:00,2
BN2601,20150529064243,116.530807,39.996877,20150529072904,116.443598,39.934352,2015/6/10 3:40:00,3
BN2601,20150613064809,116.497045,39.969925,20150613070828,116.491057,39.952672,2015/6/10 3:40:00,17
BN2601,20150614184943,116.482945,39.978982,20150614190743,116.455302,39.942472,2015/6/10 3:40:00,6
BN2601,20150615060911,116.510908,39.98794,20150615061856,116.502077,39.970995,2015/6/10 3:40:00,3
BN2601,20150616063737,116.454143,39.984083,20150616064547,116.451637,39.995687,2015/6/10 3:40:00,3
BN2601,20150618073351,116.563423,40.001665,20150618080745,116.44125,39.954843,2015/6/10 3:40:00,4
BN2601,20150619061134,116.517,39.989778,20150619062856,116.531718,39.99596,2015/6/10 3:40:00,4
BN2601,20150620182220,116.493728,39.995812,20150620183110,116.483493,39.981567,2015/6/10 3:40:00,15
BN2601,20150621194331,116.496847,39.9695,20150621195711,116.507372,39.930323,2015/6/10 3:40:00,15
BN2601,20150622071441,116.446513,39.957408,20150622072556,116.455253,39.895175,2015/6/10 3:40:00,4
BN2601,20150623064707,116.524202,40.029073,20150623070803,116.512367,39.976675,2015/6/10 3:40:00,3
BN2601,20150626073436,116.472557,39.978437,20150626081416,116.437743,39.906337,2015/6/10 3:40:00,15
BN2601,20150627054953,116.53078,39.996888,20150627061308,116.530878,39.99684,2015/6/10 3:40:00,13
BN2601,20150628175216,116.504415,39.98912,20150628180712,116.48846,39.96114,2015/6/10 3:40:00,30
BN2601,20150630133426,116.484255,39.975287,20150630135817,116.45679,39.954507,2015/6/10 3:40:00,2
BN2601,20150701071004,116.533583,39.964495,20150701071547,116.530675,39.961917,2015/6/10 3:40:00,3
BN2601,20150702074859,116.247013,39.923732,20150702082819,116.476725,40.009973,2015/6/10 3:40:00,4
BN2601,20150703063422,116.529533,39.995828,20150703070040,116.490892,39.963037,2015/6/10 3:40:00,3
BN2601,20150704074123,116.247148,39.928237,20150704081455,116.318642,39.92206,2015/6/10 3:40:00,3
BN2601,20150705132256,116.483693,39.947938,20150705142616,116.373043,39.865233,2015/6/10 3:40:00,4
BN2601,20150706131745,116.307418,40.040025,20150706141957,116.406437,39.895752,2015/6/10 3:40:00,3
BN2601,20150707182521,116.506125,39.99951,20150707193009,116.32934,39.935298,2015/6/10 3:40:00,8
BN2601,20150708073917,116.514593,39.919722,20150708074916,116.513372,39.922102,2015/6/10 3:40:00,5
BN2601,20150709205719,116.428542,39.94355,20150709212456,116.357017,39.930928,2015/6/10 3:40:00,7
BN2601,20150710113025,116.517005,39.989775,20150710115250,116.476387,39.967378,2015/6/10 3:40:00,8
BN2601,20150711070349,116.530847,39.996875,20150711070704,116.530853,39.996883,2015/6/10 3:40:00,4
BN2601,20150713084034,116.521702,39.96166,20150713091049,116.440625,40.006708,2015/6/10 3:40:00,4
BN2601,20150715132409,116.445298,39.956277,20150715135454,116.439025,39.907305,2015/6/10 3:40:00,4
BN2601,20150716065255,116.490843,39.952677,20150716070537,116.486763,39.959605,2015/6/10 3:40:00,2
BN2601,20150717200135,116.48879,39.979118,20150717200609,116.493127,39.979105,2015/6/10 3:40:00,4
BN2601,20150718000532,116.328532,39.967157,20150718003722,116.328588,39.966875,2015/6/10 3:40:00,1
BN2601,20150722185515,116.507842,39.997405,20150722190129,116.511647,39.976662,2015/6/10 3:40:00,2
BN2601,20150723192012,116.475255,39.954383,20150723192624,116.469545,39.957783,2015/6/10 3:40:00,3
BN2601,20150724183511,116.517218,39.993892,20150724191352,116.483793,39.971775,2015/6/10 3:40:00,15
BN2601,20150725192054,116.47972,39.980968,20150725194143,116.396892,39.995395,2015/6/10 3:40:00,3
BN2601,20150726201217,116.586763,40.054115,20150726213045,116.258647,39.897285,2015/6/10 3:40:00,12
BN2601,20150727080015,116.495555,39.979192,20150727082213,116.453725,40.031325,2015/6/10 3:40:00,5
BN2601,20150728072421,117.014638,40.217557,20150728074612,117.044123,40.255953,2015/6/10 3:40:00,10
BN2601,20150729104350,116.483775,39.977108,20150729110235,116.504997,39.989733,2015/6/10 3:40:00,7
BN2601,20150823195336,116.456333,39.903097,20150823200656,116.495947,39.929643,2015/6/10 3:40:00,30
BN2601,20150824070423,116.495707,39.922657,20150824072621,116.444108,39.95919,2015/6/10 3:40:00,5
BN2601,20150825071518,116.510773,39.988165,20150825073436,116.489342,39.9617,2015/6/10 3:40:00,8
BN2601,20150826030837,116.478542,39.922278,20150826031532,116.507528,39.928617,2015/6/10 3:40:00,2
BN2601,20150828073522,116.377208,39.866983,20150828074658,116.373143,39.865805,2015/6/10 3:40:00,3
BN2601,20150829185310,116.481737,39.956845,20150829190725,116.449082,39.933398,2015/6/10 3:40:00,3
BN2601,20150831200149,116.497722,39.984382,20150831200929,116.49687,39.97021,2015/6/10 3:40:00,29
BN2601,20150901113510,116.483715,39.97496,20150901114306,116.49041,39.986692,2015/6/10 3:40:00,7
BN2601,20150902152048,116.40145,39.993483,20150902154239,116.326878,39.935757,2015/6/10 3:40:00,6
BN2601,20150903065200,116.516615,39.99248,20150903070356,116.496258,39.986792,2015/6/10 3:40:00,9
BN2601,20150904094130,116.475997,39.983358,20150904095435,116.483803,39.966693,2015/6/10 3:40:00,17
BN2601,20150905112225,116.484603,39.98949,20150905114918,116.362637,39.913513,2015/6/10 3:40:00,7
BN2601,20150906194530,116.60921,40.052597,20150906203526,116.338905,39.947755,2015/6/10 3:40:00,10
BN2601,20150907072935,116.37341,39.846275,20150907080047,116.393957,39.877385,2015/6/10 3:40:00,3
BN2601,20150908030406,116.466465,39.929525,20150908032119,116.43931,39.92555,2015/6/10 3:40:00,1
BN5511,20160122210430,116.319552,39.896265,20160122214205,116.26886,39.924367,2016/1/9 11:00:00,21
BN5511,20160123125249,116.245279,39.856313,20160123130544,116.223387,39.845793,2016/1/9 11:00:00,13
BN5511,20160124085952,116.234236,39.885745,20160124090425,116.2318,39.886175,2016/1/9 11:00:00,14
BN5511,20160127134334,116.2318,39.888962,20160127143948,116.456811,39.908605,2016/1/9 11:00:00,11
BN5511,20160128134755,116.515687,39.987903,20160128141713,116.438302,39.949618,2016/1/9 11:00:00,11
BN5511,20160129132454,116.319901,40.047063,20160129133359,116.323586,40.034732,2016/1/9 11:00:00,13
BN5511,20160130151820,116.264431,39.866427,20160130153134,116.292878,39.878025,2016/1/9 11:00:00,12
BN5511,20160202111633,116.247156,39.889479,20160202112203,116.262537,39.896756,2016/1/9 11:00:00,35
BN5511,20160203111652,116.319449,39.896483,20160203113340,116.321934,39.88946,2016/1/9 11:00:00,12
BN5511,20160204121246,116.233189,39.886189,20160204122453,116.235411,39.907071,2016/1/9 11:00:00,14
BN5511,20160205211547,116.23194,39.888693,20160205211700,116.231861,39.888767,2016/1/9 11:00:00,22
BN5511,20160212202438,116.231378,39.884035,20160212211346,116.413287,39.969009,2016/1/9 11:00:00,15
BN5511,20160216205431,116.264754,39.896487,20160216205916,116.273428,39.898803,2016/1/9 11:00:00,18
BN5511,20160310201854,116.489714,40.006559,20160310202131,116.489883,40.00683,2016/1/9 11:00:00,16
BN5511,20160318204341,116.264654,39.895484,20160318210139,116.280275,39.917576,2016/1/9 11:00:00,16
BN6684,20150226101035,116.54784,39.9206,20150226101614,116.54216,39.92274,2015/5/26 9:40:00,7
BN6684,20150301063012,116.54571,39.94601,20150301065005,116.49059,39.97061,2015/5/26 9:40:00,7
BN6684,20150302074317,116.5483,39.94961,20150302082429,116.37703,39.85592,2015/5/26 9:40:00,15
BN6684,20150303070444,116.54491,39.94675,20150303073619,116.44893,39.93238,2015/5/26 9:40:00,17
BN6684,20150304071004,116.53912,39.95747,20150304072343,116.52276,39.90859,2015/5/26 9:40:00,17
BN6684,20150307072844,116.54459,39.94951,20150307075031,116.45523,39.93215,2015/5/26 9:40:00,3
BN6684,20150308220957,116.52451,39.94023,20150308221830,116.54129,39.94711,2015/5/26 9:40:00,6
BN6684,20150309195146,116.51119,39.93872,20150309201828,116.43304,39.90726,2015/5/26 9:40:00,9
BN6684,20150310212359,116.51342,39.93984,20150310213203,116.51129,39.92256,2015/5/26 9:40:00,5
BN6684,20150311181026,116.50569,39.92737,20150311184633,116.43843,39.93247,2015/5/26 9:40:00,5
BN6684,20150312064704,116.54462,39.94951,20150312065658,116.5239,39.93567,2015/5/26 9:40:00,2
BN6684,20150313065454,116.54127,39.94968,20150313072721,116.42217,39.89237,2015/5/26 9:40:00,14
BN6684,20150314073702,116.54914,39.94948,20150314074955,116.51098,39.97838,2015/5/26 9:40:00,2
BN6684,20150315030123,116.39759,39.99332,20150315031702,116.45546,39.93093,2015/5/26 9:40:00,1
BN6684,20150316135900,116.49142,39.93922,20150316143845,116.37136,39.98952,2015/5/26 9:40:00,32
BN6684,20150317063003,116.5526,39.94642,20150317064232,116.51196,39.93946,2015/5/26 9:40:00,14
BN6684,20150318195553,116.61052,40.04991,20150318203023,116.36667,39.93441,2015/5/26 9:40:00,7
BN6684,20150319073757,116.5399,39.96465,20150319081521,116.44656,39.9578,2015/5/26 9:40:00,10
BN6684,20150320071456,116.54131,39.95373,20150320074709,116.46876,39.95222,2015/5/26 9:40:00,6
BN6684,20150321184420,116.55746,39.95741,20150321191512,116.48339,39.90346,2015/5/26 9:40:00,16
BN6684,20150322080936,116.45598,39.92743,20150322081618,116.45508,39.91622,2015/5/26 9:40:00,8
BN6684,20150323071946,116.44791,39.9172,20150323080918,116.34556,39.94087,2015/5/26 9:40:00,13
BN6684,20150324075411,116.3071,39.82982,20150324081058,116.37148,39.84415,2015/5/26 9:40:00,5
BN6684,20150325105936,116.51249,39.93959,20150325113015,116.45054,39.9324,2015/5/26 9:40:00,9
BN6684,20150326181933,116.54483,39.95173,20150326190710,116.44445,39.9324,2015/5/26 9:40:00,15
BN6684,20150327074634,116.50385,39.92469,20150327084515,116.31144,39.89591,2015/5/26 9:40:00,8
BN6684,20150328110200,116.48711,39.98667,20150328114830,116.4547,39.89199,2015/5/26 9:40:00,9
BN6684,20150329104007,116.46214,39.95032,20150329104800,116.45536,39.93845,2015/5/26 9:40:00,18
BN6684,20150330181041,116.53478,39.95522,20150330184241,116.41125,40.00796,2015/5/26 9:40:00,13
BN6684,20150331071137,116.45585,39.94089,20150331072856,116.41701,39.96804,2015/5/26 9:40:00,11
BN6684,20150401144231,116.58678,40.07822,20150401151958,116.38051,40.00112,2015/5/26 9:40:00,2
BN6684,20150402064955,116.5455,39.94959,20150402075134,116.44561,39.96123,2015/5/26 9:40:00,14
BN6684,20150403063847,116.54854,39.94948,20150403070626,116.4578,39.93246,2015/5/26 9:40:00,14
BN6684,20150404072140,116.53917,39.95748,20150404074949,116.43811,39.94836,2015/5/26 9:40:00,14
BN6684,20150405061851,116.53917,39.95752,20150405063635,116.59726,40.01803,2015/5/26 9:40:00,16
BN6684,20150408065605,116.53755,39.96472,20150408071402,116.4843,39.99009,2015/5/26 9:40:00,14
BN6684,20150409073325,116.53639,39.93641,20150409075105,116.53904,39.8441,2015/5/26 9:40:00,14
BN6684,20150410062428,116.53912,39.95743,20150410065418,116.46054,39.98641,2015/5/26 9:40:00,17
BN6684,20150411071136,116.55315,39.94949,20150411072617,116.53363,39.89185,2015/5/26 9:40:00,15
BN6684,20150412204707,116.546,39.94972,20150412210914,116.45553,39.90314,2015/5/26 9:40:00,31
BN6684,20150413185201,116.4937,39.92183,20150413190042,116.46659,39.93329,2015/5/26 9:40:00,3
BN6684,20150414063046,116.5447,39.94959,20150414070901,116.42964,39.9041,2015/5/26 9:40:00,2
BN6684,20150415074541,116.33959,39.82353,20150415080046,116.42311,39.81156,2015/5/26 9:40:00,6
BN6684,20150416074712,116.33986,39.83427,20150416081028,116.36086,39.80036,2015/5/26 9:40:00,6
BN6684,20150417062734,116.54123,39.95522,20150417065001,116.57921,40.04717,2015/5/26 9:40:00,4
BN6684,20150418084914,116.52336,39.87685,20150418092042,116.41584,39.85624,2015/5/26 9:40:00,26
BN6684,20150421100607,116.52468,39.94035,20150421111709,116.38102,39.87944,2015/5/26 9:40:00,8
BN6684,20150422085631,116.54547,39.94958,20150422090733,116.51425,39.94005,2015/5/26 9:40:00,7
BN6684,20150423151320,116.55049,39.96443,20150423155913,116.47475,39.95423,2015/5/26 9:40:00,15
BN6684,20150424155608,116.53632,39.96469,20150424163550,116.47122,39.88675,2015/5/26 9:40:00,15
BN6684,20150425125807,116.55316,39.95953,20150425133456,116.4792,39.93246,2015/5/26 9:40:00,14
BN6684,20150428183118,116.55549,39.95502,20150428191636,116.41954,39.93163,2015/5/26 9:40:00,3
BN6684,20150429001343,116.49614,40.00145,20150429001620,116.50074,40.00562,2015/5/26 9:40:00,1
BN6684,20150430054140,116.5581,39.95526,20150430054702,116.55243,39.95328,2015/5/26 9:40:00,15
BN6684,20150501151310,116.60806,40.05199,20150501160018,116.34987,39.92539,2015/5/26 9:40:00,8
BN6684,20150502065503,116.55811,39.95527,20150502071841,116.4405,39.90713,2015/5/26 9:40:00,13
BN6684,20150503052700,116.55651,39.95517,20150503060041,116.35288,39.88806,2015/5/26 9:40:00,16
BN6684,20150504052957,116.55816,39.95534,20150504054505,116.48756,39.93268,2015/5/26 9:40:00,15
BN6684,20150507061422,116.49809,39.92176,20150507064039,116.6114,40.04226,2015/5/26 9:40:00,19
BN6684,20150508072358,116.55319,39.95959,20150508082753,116.4178,39.98628,2015/5/26 9:40:00,10
BN6684,20150511063449,116.5582,39.95522,20150511063915,116.55577,39.957,2015/5/26 9:40:00,12
BN6684,20150512141413,116.55648,39.95843,20150512144131,116.49012,39.89175,2015/5/26 9:40:00,24
BN6684,20150513075800,116.46565,39.89192,20150513080626,116.52052,39.89151,2015/5/26 9:40:00,14
BN6684,20150514063905,116.55814,39.95523,20150514072132,116.44433,39.9026,2015/5/26 9:40:00,11
BN6684,20150515081351,116.55742,39.95515,20150515084657,116.52744,39.89204,2015/5/26 9:40:00,17
BN6684,20150516055406,116.53612,39.95736,20150516061343,116.5964,40.01654,2015/5/26 9:40:00,10
BN6684,20150520073144,116.55807,39.95526,20150520075816,116.51133,39.93881,2015/5/26 9:40:00,16
BN6684,20150522121534,116.66477,39.89413,20150522122443,116.63947,39.90567,2015/5/26 9:40:00,8
BN6684,20150523105751,116.48425,39.91428,20150523111251,116.45608,39.91778,2015/5/26 9:40:00,7
BN6684,20150524062942,116.63798,39.90054,20150524064049,116.63738,39.89422,2015/5/26 9:40:00,3
BN6684,20150525064300,116.68027,39.89498,20150525070203,116.64251,39.90021,2015/5/26 9:40:00,9
BN6684,20150526171338,116.48866,39.85247,20150526175700,116.46206,39.95252,2015/5/26 9:40:00,8
BN6684,20150527101127,116.59443,39.91051,20150527110502,116.3816,39.85575,2015/5/26 9:40:00,7
BN6684,20150528065555,116.49973,39.92194,20150528071255,116.47089,39.95296,2015/5/26 9:40:00,4
BN6684,20150529085741,116.58598,39.91105,20150529101759,116.48467,39.9904,2015/5/26 9:40:00,5
BN6684,20150530075115,116.47216,39.92237,20150530080718,116.43849,39.93984,2015/5/26 9:40:00,3
BN6684,20150531120942,116.59236,39.91106,20150531121734,116.57145,39.91371,2015/5/26 9:40:00,9
BN6684,20150602100131,116.53843,39.91679,20150602104005,116.49351,39.91468,2015/5/26 9:40:00,11
BN6684,20150603073152,116.48561,39.9325,20150603075144,116.46912,39.86652,2015/5/26 9:40:00,5
BN6684,20150604092750,116.60681,39.91045,20150604104451,116.46879,39.96663,2015/5/26 9:40:00,6
BN6684,20150605062144,116.65709,39.89738,20150605071011,116.44428,39.90719,2015/5/26 9:40:00,3
BN6684,20150606090254,116.31292,39.89638,20150606092918,116.39996,39.89934,2015/5/26 9:40:00,2
BN6684,20150607235747,116.32167,40.04599,20150609000511,116.38215,39.9319,2015/5/26 9:40:00,47
BN6684,20150608004050,116.36779,40.0806,20150608005027,116.37816,40.06599,2015/5/26 9:40:00,24
BN6684,20150610161114,116.60863,40.05204,20150610172213,116.25713,39.86701,2015/5/26 9:40:00,4
BN6684,20150611151701,116.67359,39.89422,20150611153519,116.61138,39.9053,2015/5/26 9:40:00,4
BN6684,20150612072932,116.69093,39.90494,20150612080947,116.55251,39.86759,2015/5/26 9:40:00,12
BN6684,20150613062610,116.59254,39.89963,20150613072329,116.59769,40.01868,2015/5/26 9:40:00,2
BN6684,20150614095312,116.67877,39.8922,20150614102454,116.59946,39.91561,2015/5/26 9:40:00,5
BN6684,20150615070001,116.63934,39.9154,20150615073203,116.60374,40.02905,2015/5/26 9:40:00,3
BN6684,20150616061008,116.62609,39.90308,20150616064942,116.4835,39.90368,2015/5/26 9:40:00,2
BN6684,20150617060831,116.67997,39.89495,20150617063535,116.57665,39.8461,2015/5/26 9:40:00,2
